,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
3203,Shot Chart Detail,0021200704,368,201939,Stephen Curry,1610612744,Golden State Warriors,3,2,43,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-7,268,1,1,20130202,GSW,PHX
3204,Shot Chart Detail,0021200704,389,201939,Stephen Curry,1610612744,Golden State Warriors,3,0,0,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,12,25,1,0,20130202,GSW,PHX
3205,Shot Chart Detail,0021200704,394,201939,Stephen Curry,1610612744,Golden State Warriors,4,11,46,Made Shot,Step Back Jump shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-240,19,1,1,20130202,GSW,PHX
3206,Shot Chart Detail,0021200704,424,201939,Stephen Curry,1610612744,Golden State Warriors,4,9,1,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19,-89,172,1,0,20130202,GSW,PHX
3207,Shot Chart Detail,0021200704,453,201939,Stephen Curry,1610612744,Golden State Warriors,4,6,21,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,154,225,1,1,20130202,GSW,PHX
3208,Shot Chart Detail,0021200704,471,201939,Stephen Curry,1610612744,Golden State Warriors,4,4,11,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,13,9,1,1,20130202,GSW,PHX
3209,Shot Chart Detail,0021200704,484,201939,Stephen Curry,1610612744,Golden State Warriors,4,3,15,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,209,181,1,0,20130202,GSW,PHX
3210,Shot Chart Detail,0021200718,34,201939,Stephen Curry,1610612744,Golden State Warriors,1,9,26,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-193,164,1,0,20130205,HOU,GSW
3211,Shot Chart Detail,0021200718,76,201939,Stephen Curry,1610612744,Golden State Warriors,1,5,50,Missed Shot,Running Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-131,82,1,0,20130205,HOU,GSW
3212,Shot Chart Detail,0021200718,223,201939,Stephen Curry,1610612744,Golden State Warriors,2,5,57,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-234,0,1,0,20130205,HOU,GSW
3213,Shot Chart Detail,0021200718,226,201939,Stephen Curry,1610612744,Golden State Warriors,2,5,17,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,106,83,1,1,20130205,HOU,GSW
3214,Shot Chart Detail,0021200718,238,201939,Stephen Curry,1610612744,Golden State Warriors,2,3,40,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,7,1,1,20130205,HOU,GSW
3215,Shot Chart Detail,0021200718,261,201939,Stephen Curry,1610612744,Golden State Warriors,2,1,42,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,114,123,1,0,20130205,HOU,GSW
3216,Shot Chart Detail,0021200718,271,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,43,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,7,1,0,20130205,HOU,GSW
3217,Shot Chart Detail,0021200718,278,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,0,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,43,192,389,1,1,20130205,HOU,GSW
3218,Shot Chart Detail,0021200718,291,201939,Stephen Curry,1610612744,Golden State Warriors,3,10,48,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,113,219,1,0,20130205,HOU,GSW
3219,Shot Chart Detail,0021200718,300,201939,Stephen Curry,1610612744,Golden State Warriors,3,9,36,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,23,43,236,1,0,20130205,HOU,GSW
3220,Shot Chart Detail,0021200718,318,201939,Stephen Curry,1610612744,Golden State Warriors,3,8,16,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,-37,153,1,0,20130205,HOU,GSW
3221,Shot Chart Detail,0021200718,366,201939,Stephen Curry,1610612744,Golden State Warriors,3,4,32,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,12,1,0,20130205,HOU,GSW
3222,Shot Chart Detail,0021200729,2,201939,Stephen Curry,1610612744,Golden State Warriors,1,11,48,Missed Shot,Running Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-136,69,1,0,20130206,OKC,GSW
3223,Shot Chart Detail,0021200729,4,201939,Stephen Curry,1610612744,Golden State Warriors,1,11,44,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-158,186,1,0,20130206,OKC,GSW
3224,Shot Chart Detail,0021200729,8,201939,Stephen Curry,1610612744,Golden State Warriors,1,11,21,Made Shot,Jump Bank Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,11,100,61,1,1,20130206,OKC,GSW
3225,Shot Chart Detail,0021200729,33,201939,Stephen Curry,1610612744,Golden State Warriors,1,8,12,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,14,-4,146,1,0,20130206,OKC,GSW
3226,Shot Chart Detail,0021200729,57,201939,Stephen Curry,1610612744,Golden State Warriors,1,5,53,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,36,238,1,1,20130206,OKC,GSW
3227,Shot Chart Detail,0021200729,63,201939,Stephen Curry,1610612744,Golden State Warriors,1,5,1,Made Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,45,4,1,1,20130206,OKC,GSW
3228,Shot Chart Detail,0021200729,72,201939,Stephen Curry,1610612744,Golden State Warriors,1,4,24,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,23,-5,1,0,20130206,OKC,GSW
3229,Shot Chart Detail,0021200729,91,201939,Stephen Curry,1610612744,Golden State Warriors,1,3,7,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-169,186,1,0,20130206,OKC,GSW
3230,Shot Chart Detail,0021200729,172,201939,Stephen Curry,1610612744,Golden State Warriors,2,7,52,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-150,-8,1,0,20130206,OKC,GSW
3231,Shot Chart Detail,0021200729,210,201939,Stephen Curry,1610612744,Golden State Warriors,2,4,53,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-234,17,1,0,20130206,OKC,GSW
3232,Shot Chart Detail,0021200729,240,201939,Stephen Curry,1610612744,Golden State Warriors,2,3,3,Missed Shot,Driving Bank shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,67,15,1,0,20130206,OKC,GSW
3233,Shot Chart Detail,0021200729,244,201939,Stephen Curry,1610612744,Golden State Warriors,2,2,26,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,26,9,1,0,20130206,OKC,GSW
3234,Shot Chart Detail,0021200729,256,201939,Stephen Curry,1610612744,Golden State Warriors,2,1,40,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-229,0,1,1,20130206,OKC,GSW
3235,Shot Chart Detail,0021200729,305,201939,Stephen Curry,1610612744,Golden State Warriors,3,10,33,Made Shot,Jump Bank Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12,-117,33,1,1,20130206,OKC,GSW
3236,Shot Chart Detail,0021200729,308,201939,Stephen Curry,1610612744,Golden State Warriors,3,10,12,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,-38,187,1,0,20130206,OKC,GSW
3237,Shot Chart Detail,0021200729,315,201939,Stephen Curry,1610612744,Golden State Warriors,3,9,31,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-27,0,1,0,20130206,OKC,GSW
3238,Shot Chart Detail,0021200729,342,201939,Stephen Curry,1610612744,Golden State Warriors,3,6,33,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,7,246,1,0,20130206,OKC,GSW
3239,Shot Chart Detail,0021200729,377,201939,Stephen Curry,1610612744,Golden State Warriors,3,3,55,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,23,-16,238,1,0,20130206,OKC,GSW
3240,Shot Chart Detail,0021200729,452,201939,Stephen Curry,1610612744,Golden State Warriors,4,6,52,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,119,153,1,0,20130206,OKC,GSW
3241,Shot Chart Detail,0021200729,465,201939,Stephen Curry,1610612744,Golden State Warriors,4,5,49,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,22,70,209,1,0,20130206,OKC,GSW
3242,Shot Chart Detail,0021200742,13,201939,Stephen Curry,1610612744,Golden State Warriors,1,10,5,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12,-101,69,1,0,20130208,MEM,GSW
3243,Shot Chart Detail,0021200742,37,201939,Stephen Curry,1610612744,Golden State Warriors,1,7,1,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,39,118,1,1,20130208,MEM,GSW
3244,Shot Chart Detail,0021200742,94,201939,Stephen Curry,1610612744,Golden State Warriors,1,2,7,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,26,247,1,1,20130208,MEM,GSW
3245,Shot Chart Detail,0021200742,107,201939,Stephen Curry,1610612744,Golden State Warriors,1,0,28,Made Shot,Running Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-97,97,1,1,20130208,MEM,GSW
3246,Shot Chart Detail,0021200742,110,201939,Stephen Curry,1610612744,Golden State Warriors,1,0,0,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-41,36,1,0,20130208,MEM,GSW
3247,Shot Chart Detail,0021200742,129,201939,Stephen Curry,1610612744,Golden State Warriors,2,10,13,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,29,126,1,0,20130208,MEM,GSW
3248,Shot Chart Detail,0021200742,149,201939,Stephen Curry,1610612744,Golden State Warriors,2,8,27,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-152,48,1,1,20130208,MEM,GSW
3249,Shot Chart Detail,0021200742,152,201939,Stephen Curry,1610612744,Golden State Warriors,2,8,3,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-13,266,1,0,20130208,MEM,GSW
3250,Shot Chart Detail,0021200742,192,201939,Stephen Curry,1610612744,Golden State Warriors,2,4,37,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,4,22,1,1,20130208,MEM,GSW
3251,Shot Chart Detail,0021200742,194,201939,Stephen Curry,1610612744,Golden State Warriors,2,3,42,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,225,7,1,0,20130208,MEM,GSW
3252,Shot Chart Detail,0021200742,234,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,53,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,22,132,181,1,1,20130208,MEM,GSW
3253,Shot Chart Detail,0021200742,266,201939,Stephen Curry,1610612744,Golden State Warriors,3,11,15,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-139,201,1,1,20130208,MEM,GSW
3254,Shot Chart Detail,0021200742,287,201939,Stephen Curry,1610612744,Golden State Warriors,3,8,4,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-153,201,1,0,20130208,MEM,GSW
3255,Shot Chart Detail,0021200742,301,201939,Stephen Curry,1610612744,Golden State Warriors,3,6,31,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,45,247,1,0,20130208,MEM,GSW
3256,Shot Chart Detail,0021200742,304,201939,Stephen Curry,1610612744,Golden State Warriors,3,5,50,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,18,3,1,1,20130208,MEM,GSW
3257,Shot Chart Detail,0021200742,397,201939,Stephen Curry,1610612744,Golden State Warriors,4,8,50,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-38,0,1,0,20130208,MEM,GSW
3258,Shot Chart Detail,0021200742,402,201939,Stephen Curry,1610612744,Golden State Warriors,4,8,26,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,189,173,1,1,20130208,MEM,GSW
3259,Shot Chart Detail,0021200742,404,201939,Stephen Curry,1610612744,Golden State Warriors,4,8,10,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,162,178,1,1,20130208,MEM,GSW
3260,Shot Chart Detail,0021200742,411,201939,Stephen Curry,1610612744,Golden State Warriors,4,7,39,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,-45,186,1,0,20130208,MEM,GSW
3261,Shot Chart Detail,0021200742,435,201939,Stephen Curry,1610612744,Golden State Warriors,4,5,38,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-144,-6,1,0,20130208,MEM,GSW
3262,Shot Chart Detail,0021200742,471,201939,Stephen Curry,1610612744,Golden State Warriors,4,0,55,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-13,257,1,0,20130208,MEM,GSW
3263,Shot Chart Detail,0021200742,474,201939,Stephen Curry,1610612744,Golden State Warriors,4,0,29,Made Shot,Jump Bank Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,118,58,1,1,20130208,MEM,GSW
3264,Shot Chart Detail,0021200750,10,201939,Stephen Curry,1610612744,Golden State Warriors,1,11,6,Made Shot,Driving Bank shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,75,26,1,1,20130209,DAL,GSW
3265,Shot Chart Detail,0021200750,24,201939,Stephen Curry,1610612744,Golden State Warriors,1,9,27,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,18,185,25,1,0,20130209,DAL,GSW
3266,Shot Chart Detail,0021200750,40,201939,Stephen Curry,1610612744,Golden State Warriors,1,7,46,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,61,143,1,0,20130209,DAL,GSW
3267,Shot Chart Detail,0021200750,77,201939,Stephen Curry,1610612744,Golden State Warriors,1,5,16,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,22,81,209,1,0,20130209,DAL,GSW
3268,Shot Chart Detail,0021200750,144,201939,Stephen Curry,1610612744,Golden State Warriors,2,10,47,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,22,129,179,1,0,20130209,DAL,GSW
3269,Shot Chart Detail,0021200750,159,201939,Stephen Curry,1610612744,Golden State Warriors,2,10,2,Missed Shot,Driving Jump shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,9,72,58,1,0,20130209,DAL,GSW
3270,Shot Chart Detail,0021200750,161,201939,Stephen Curry,1610612744,Golden State Warriors,2,9,56,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,17,168,45,1,0,20130209,DAL,GSW
3271,Shot Chart Detail,0021200750,188,201939,Stephen Curry,1610612744,Golden State Warriors,2,7,59,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,20,-5,1,1,20130209,DAL,GSW
3272,Shot Chart Detail,0021200750,190,201939,Stephen Curry,1610612744,Golden State Warriors,2,7,28,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-15,3,1,0,20130209,DAL,GSW
3273,Shot Chart Detail,0021200750,201,201939,Stephen Curry,1610612744,Golden State Warriors,2,6,16,Missed Shot,Floating Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,9,83,48,1,0,20130209,DAL,GSW
3274,Shot Chart Detail,0021200750,219,201939,Stephen Curry,1610612744,Golden State Warriors,2,4,41,Missed Shot,Driving Jump shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,10,65,86,1,0,20130209,DAL,GSW
3275,Shot Chart Detail,0021200750,248,201939,Stephen Curry,1610612744,Golden State Warriors,2,2,40,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,23,-150,187,1,0,20130209,DAL,GSW
3276,Shot Chart Detail,0021200750,251,201939,Stephen Curry,1610612744,Golden State Warriors,2,2,17,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-8,7,1,1,20130209,DAL,GSW
3277,Shot Chart Detail,0021200750,259,201939,Stephen Curry,1610612744,Golden State Warriors,2,1,45,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,138,213,1,0,20130209,DAL,GSW
3278,Shot Chart Detail,0021200750,283,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,1,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-117,67,1,0,20130209,DAL,GSW
3279,Shot Chart Detail,0021200750,299,201939,Stephen Curry,1610612744,Golden State Warriors,3,10,50,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,-21,102,1,1,20130209,DAL,GSW
3280,Shot Chart Detail,0021200750,315,201939,Stephen Curry,1610612744,Golden State Warriors,3,8,4,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,7,11,1,1,20130209,DAL,GSW
3281,Shot Chart Detail,0021200750,320,201939,Stephen Curry,1610612744,Golden State Warriors,3,7,32,Missed Shot,Driving Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,67,39,1,0,20130209,DAL,GSW
3282,Shot Chart Detail,0021200750,442,201939,Stephen Curry,1610612744,Golden State Warriors,4,11,22,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,159,224,1,1,20130209,DAL,GSW
3283,Shot Chart Detail,0021200750,457,201939,Stephen Curry,1610612744,Golden State Warriors,4,10,20,Missed Shot,Driving Bank shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,9,-75,56,1,0,20130209,DAL,GSW
3284,Shot Chart Detail,0021200750,472,201939,Stephen Curry,1610612744,Golden State Warriors,4,9,22,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-10,4,1,1,20130209,DAL,GSW
3285,Shot Chart Detail,0021200750,474,201939,Stephen Curry,1610612744,Golden State Warriors,4,8,45,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,124,143,1,0,20130209,DAL,GSW
3286,Shot Chart Detail,0021200750,508,201939,Stephen Curry,1610612744,Golden State Warriors,4,5,59,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,14,6,140,1,1,20130209,DAL,GSW
3287,Shot Chart Detail,0021200774,13,201939,Stephen Curry,1610612744,Golden State Warriors,1,10,9,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,12,23,1,0,20130212,GSW,HOU
3288,Shot Chart Detail,0021200774,49,201939,Stephen Curry,1610612744,Golden State Warriors,1,7,43,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-183,173,1,1,20130212,GSW,HOU
3289,Shot Chart Detail,0021200774,71,201939,Stephen Curry,1610612744,Golden State Warriors,1,4,59,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,9,92,30,1,0,20130212,GSW,HOU
3290,Shot Chart Detail,0021200774,79,201939,Stephen Curry,1610612744,Golden State Warriors,1,4,31,Missed Shot,Running Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12,102,75,1,0,20130212,GSW,HOU
3291,Shot Chart Detail,0021200774,82,201939,Stephen Curry,1610612744,Golden State Warriors,1,4,11,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10,91,48,1,0,20130212,GSW,HOU
3292,Shot Chart Detail,0021200774,93,201939,Stephen Curry,1610612744,Golden State Warriors,1,3,33,Made Shot,Jump Bank Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,-60,124,1,1,20130212,GSW,HOU
3293,Shot Chart Detail,0021200774,203,201939,Stephen Curry,1610612744,Golden State Warriors,2,4,41,Made Shot,Running Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,2,30,1,1,20130212,GSW,HOU
3294,Shot Chart Detail,0021200774,223,201939,Stephen Curry,1610612744,Golden State Warriors,2,3,18,Made Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19,-141,132,1,1,20130212,GSW,HOU
3295,Shot Chart Detail,0021200774,241,201939,Stephen Curry,1610612744,Golden State Warriors,2,2,26,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-5,7,1,1,20130212,GSW,HOU
3296,Shot Chart Detail,0021200774,298,201939,Stephen Curry,1610612744,Golden State Warriors,3,9,22,Missed Shot,Pullup Jump shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-229,-3,1,0,20130212,GSW,HOU
3297,Shot Chart Detail,0021200774,301,201939,Stephen Curry,1610612744,Golden State Warriors,3,9,4,Made Shot,Jump Bank Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,154,22,1,1,20130212,GSW,HOU
3298,Shot Chart Detail,0021200774,308,201939,Stephen Curry,1610612744,Golden State Warriors,3,7,51,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,15,164,1,1,20130212,GSW,HOU
3299,Shot Chart Detail,0021200774,310,201939,Stephen Curry,1610612744,Golden State Warriors,3,7,33,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,18,155,107,1,1,20130212,GSW,HOU
3300,Shot Chart Detail,0021200774,321,201939,Stephen Curry,1610612744,Golden State Warriors,3,6,56,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-7,52,1,0,20130212,GSW,HOU
3301,Shot Chart Detail,0021200774,419,201939,Stephen Curry,1610612744,Golden State Warriors,4,10,31,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,192,200,1,1,20130212,GSW,HOU
3302,Shot Chart Detail,0021200774,427,201939,Stephen Curry,1610612744,Golden State Warriors,4,8,58,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,-82,261,1,0,20130212,GSW,HOU
3303,Shot Chart Detail,0021200774,472,201939,Stephen Curry,1610612744,Golden State Warriors,4,4,59,Made Shot,Running Bank shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,9,-89,42,1,1,20130212,GSW,HOU
3304,Shot Chart Detail,0021200774,481,201939,Stephen Curry,1610612744,Golden State Warriors,4,3,50,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,1,165,1,0,20130212,GSW,HOU
